Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,20791,2022-02-24,-0.08025177,0.0076368232,-0.022378842,21,100
Market-Adjusted Model,20792,2022-02-24,0.0051387461,0.0618353,0.0630116747,21,100
Market-Adjusted Model,20793,2022-02-24,-0.303944316,-0.280357733,-0.246071387,21,100
Market-Adjusted Model,20794,2022-02-24,-0.243478261,-0.211794568,-0.185605332,21,100
Market-Adjusted Model,20795,2022-02-24,0.0020512821,0.0587568057,0.0599242106,21,100
Market-Adjusted Model,20796,2022-02-24,-0.179245283,-0.110462452,-0.121372355,21,100
Market-Adjusted Model,20797,2022-02-24,-0.033426184,0.0523958157,0.0244467447,21,100
Market-Adjusted Model,20798,2022-02-24,-0.123303167,2.2810860597,-0.065430239,21,100
Market-Adjusted Model,20799,2022-02-24,0.0046296296,0.0613457001,0.0625025581,21,100
Market-Adjusted Model,20800,2022-02-24,-3.33067E-16,0.0567714729,0.0578729285,21,100
Market-Adjusted Model,20801,2022-02-24,-0.522072937,-0.612446827,-0.464200008,21,100
Market-Adjusted Model,20804,2022-02-24,0.0025680534,0.0592761822,0.0604409819,21,100
Market-Adjusted Model,20805,2022-02-24,0.0041067762,0.0608077998,0.0619797047,21,100
Market-Adjusted Model,20806,2022-02-24,0.0020242915,0.0587304078,0.05989722,21,100
Market-Adjusted Model,20807,2022-02-24,0.1145219002,0.2114674217,0.1936385667,19,100
Market-Adjusted Model,20808,2022-02-24,-0.001022495,0.0556904266,0.0568504336,21,100
Market-Adjusted Model,20809,2022-02-24,0.0051440329,0.0618401068,0.0630169614,21,100
Market-Adjusted Model,20812,2022-02-24,0.0020512821,0.058765713,0.0599242106,21,100
Market-Adjusted Model,20813,2022-02-24,0.1706422018,0.2188712428,0.2285151304,21,100
Market-Adjusted Model,20814,2022-02-24,-0.183621567,-0.066585978,-0.125748638,21,100
Market-Adjusted Model,20815,2022-02-24,0.001529052,0.0582339617,0.0594019805,21,100
Market-Adjusted Model,20816,2022-02-24,-0.343065693,-0.282744459,-0.285192765,21,100
Market-Adjusted Model,20817,2022-02-24,-0.005050505,0.08010523,0.0528224235,21,100
Market-Adjusted Model,20818,2022-02-24,0.0020222447,0.0587240327,0.0598951732,21,100
Market-Adjusted Model,20819,2022-02-24,0.0025393601,0.0592450189,0.0604122886,21,100
Market-Adjusted Model,20820,2022-02-24,0.0005076142,0.0572900422,0.0583805427,21,100
Market-Adjusted Model,20821,2022-02-24,0.0030864198,0.0597869311,0.0609593483,21,100
Market-Adjusted Model,20822,2022-02-24,0.0051440329,0.0618416364,0.0630169614,21,100
Market-Adjusted Model,20823,2022-02-24,0.0097560976,0.0881233578,0.0676290261,21,100
Market-Adjusted Model,20824,2022-02-24,0.0061791967,0.062889685,0.0640521252,21,100
Market-Adjusted Model,20825,2022-02-24,-0.371710526,-0.366756317,-0.313837598,21,100
Market-Adjusted Model,20826,2022-02-24,0.0025680534,0.0592788028,0.0604409819,21,100
Market-Adjusted Model,20827,2022-02-24,0.0041152263,0.0608266093,0.0619881549,21,100
Market-Adjusted Model,20831,2022-02-24,0.0010288066,0.0577604665,0.0589017351,21,100
Market-Adjusted Model,20832,2022-02-24,-0.058631922,0.0230403458,-0.000758993,21,100
Market-Adjusted Model,20833,2022-02-24,4.440892E-16,0.0567118672,0.0578729285,21,100
Market-Adjusted Model,20834,2022-02-24,0.1558752998,0.2406828394,0.2137482283,21,100
Market-Adjusted Model,20835,2022-02-24,-0.247989624,-0.205054626,-0.190116695,21,100
Market-Adjusted Model,20838,2022-02-24,0.0030864198,0.059804143,0.0609593483,21,100
Market-Adjusted Model,20839,2022-02-24,0.0030364372,0.059736948,0.0609093658,21,100
Market-Adjusted Model,20840,2022-02-24,-0.008946322,0.0477559058,0.0489266065,21,100
Market-Adjusted Model,20841,2022-02-24,0.002979146,0.0596961008,0.0608520745,21,100
Market-Adjusted Model,20842,2022-02-24,-0.28021978,-0.232539529,-0.222346852,21,100
Market-Adjusted Model,20843,2022-02-24,-0.236328125,-0.185851092,-0.178455196,21,100
Market-Adjusted Model,20844,2022-02-24,-0.254593176,-0.199533559,-0.196720247,21,100
Market-Adjusted Model,20846,2022-02-24,-0.161870504,-0.096739774,-0.103997575,21,100
Market-Adjusted Model,20847,2022-02-24,0.0041067762,0.0608164161,0.0619797047,21,100
Market-Adjusted Model,20848,2022-02-24,0.1699604743,0.2642112884,0.2278334028,21,100
Market-Adjusted Model,20849,2022-02-24,0.002034588,0.0587915202,0.0599075165,21,100
Market-Adjusted Model,20850,2022-02-24,0.006185567,0.0628818942,0.0640584955,21,100
Market-Adjusted Model,20851,2022-02-24,0.005,0.0616932634,0.0628729285,21,100
Market-Adjusted Model,20852,2022-02-24,0.001025641,0.0577408985,0.0588985695,21,100
Market-Adjusted Model,20855,2022-02-24,0.05248307,0.1493520297,0.1103559985,21,100
Market-Adjusted Model,20856,2022-02-24,0.0051440329,0.0618385209,0.0630169614,21,100
Market-Adjusted Model,20857,2022-02-24,0.0010235415,0.0577292559,0.05889647,21,100
Market-Adjusted Model,20858,2022-02-24,0.0082051282,0.0649040889,0.0660780567,21,100
Market-Adjusted Model,20859,2022-02-24,0.0030643514,0.0597781097,0.0609372799,21,100
Market-Adjusted Model,20860,2022-02-24,0.0041067762,0.0608185649,0.0619797047,21,100
Market-Adjusted Model,20863,2022-02-24,0.0035915854,0.060288681,0.0614645139,21,100
Market-Adjusted Model,20864,2022-02-24,-0.000512821,0.056228656,0.057360108,21,100
Market-Adjusted Model,20865,2022-02-24,-0.346863469,-0.346798225,-0.28899054,21,100
Market-Adjusted Model,20866,2022-02-24,0.0061983471,0.0629306474,0.0640712756,21,100
Market-Adjusted Model,20867,2022-02-24,-0.005575266,0.051202031,0.0522976624,21,100
Market-Adjusted Model,20868,2022-02-24,0.0030832477,0.0597840262,0.0609561762,21,100
Market-Adjusted Model,20869,2022-02-24,-0.706706707,-1.036543713,-0.648833778,21,100
Market-Adjusted Model,20870,2022-02-24,0.312335958,0.3447499182,0.3702088865,21,100
Market-Adjusted Model,20871,2022-02-24,0.0041152263,0.0608304738,0.0619881549,21,100
Market-Adjusted Model,20872,2022-02-24,0.0039046445,0.0606056269,0.061777573,21,100
Market-Adjusted Model,20873,2022-02-24,0.0081883316,0.064919645,0.0660612601,21,100
Market-Adjusted Model,20874,2022-02-24,0.0046272494,0.0613222312,0.0625001779,21,100
Market-Adjusted Model,20875,2022-02-24,-0.00102459,0.0556810935,0.0568483384,21,100
Market-Adjusted Model,20876,2022-02-24,-0.001012146,0.0557285765,0.0568607828,21,100
Market-Adjusted Model,20877,2022-02-24,0.0015392509,0.0582513661,0.0594121794,21,100
Market-Adjusted Model,20878,2022-02-24,0.0030895984,0.0597936071,0.0609625269,21,100
Market-Adjusted Model,20879,2022-02-24,-0.0969163,-0.000096924,-0.039043371,21,100
Market-Adjusted Model,20880,2022-02-24,0.0050813008,0.0617746024,0.0629542293,21,100
Market-Adjusted Model,20881,2022-02-24,0.0015392509,0.0582471284,0.0594121794,21,100
Market-Adjusted Model,20882,2022-02-24,-0.142344828,-0.082455602,-0.084471899,21,100
Market-Adjusted Model,20883,2022-02-24,-0.000986639,0.0557392585,0.0568862893,21,100
Market-Adjusted Model,20884,2022-02-24,0.0009871668,0.057692857,0.0588600954,21,100
Market-Adjusted Model,20886,2022-02-24,0.0030800821,0.0597938822,0.0609530107,21,100
Market-Adjusted Model,20887,2022-02-24,-0.039223455,0.0182295288,0.0186494737,21,100
Market-Adjusted Model,20890,2022-02-24,0.0020554985,0.0587644584,0.059928427,21,100
Market-Adjusted Model,20891,2022-02-24,-0.194736842,-0.12998968,-0.136863914,21,100
Market-Adjusted Model,20892,2022-02-24,-0.171321803,-0.103696623,-0.113448875,21,100
Market-Adjusted Model,20893,2022-02-24,0.1485714286,0.2276030901,0.2064443571,21,100
Market-Adjusted Model,20894,2022-02-24,-0.344301652,-0.336352561,-0.286428724,21,100
Market-Adjusted Model,20895,2022-02-24,-0.354484442,-0.328253178,-0.296611513,21,100
Market-Adjusted Model,20898,2022-02-24,-0.363794604,-0.341984117,-0.305921675,21,100
Market-Adjusted Model,20899,2022-02-24,-0.229149463,-0.179471471,-0.171276535,21,100
Market-Adjusted Model,20900,2022-02-24,-0.197590361,-0.145004053,-0.139717433,21,100
Market-Adjusted Model,20901,2022-02-24,0.0255536627,0.0926679055,0.0834265912,21,100
Market-Adjusted Model,20902,2022-02-24,-0.057377049,0.0271914454,0.0004958793,21,100
Market-Adjusted Model,20903,2022-02-24,-0.071532898,-0.011412326,-0.01365997,21,100
Market-Adjusted Model,20904,2022-02-24,-0.008211155,0.056211976,0.0496617731,21,100
Market-Adjusted Model,20905,2022-02-24,-0.079050953,-0.022919845,-0.021178024,21,100
Market-Adjusted Model,20906,2022-02-24,0.0020554985,0.0587834633,0.059928427,21,100
Market-Adjusted Model,20907,2022-02-24,0.0010253807,0.0577713412,0.0588983092,21,100
Market-Adjusted Model,20908,2022-02-24,0.0046343975,0.0613512534,0.062507326,21,100
Market-Adjusted Model,20911,2022-02-24,-0.059549186,-0.002066905,-0.001676257,21,100
Market-Adjusted Model,20912,2022-02-24,-0.086118666,-0.030131208,-0.028245737,21,100
Market-Adjusted Model,20913,2022-02-24,0.2526120191,0.2881035259,0.3104849476,21,100
Market-Adjusted Model,20914,2022-02-24,-0.003070624,0.0536553202,0.0548023042,21,100
Market-Adjusted Model,20915,2022-02-24,-1.11022E-16,0.0567234819,0.0578729285,21,100
Market-Adjusted Model,20916,2022-02-24,-0.180952381,-0.116496092,-0.123079452,21,100
Market-Adjusted Model,20919,2022-02-24,-0.193861066,-0.132470833,-0.135988138,21,100
Market-Adjusted Model,20920,2022-02-24,-0.181850789,-0.122959294,-0.123977861,21,100
Market-Adjusted Model,20921,2022-02-24,0.0162563751,0.0737196037,0.0741293037,21,100
Market-Adjusted Model,20922,2022-02-24,-0.050208751,0.0070202053,0.007664177,21,100
Market-Adjusted Model,20923,2022-02-24,-0.129623775,-0.069862474,-0.071750846,21,100
Market-Adjusted Model,20924,2022-02-24,-0.004081633,0.0526551242,0.0537912959,21,100
Market-Adjusted Model,20927,2022-02-24,-0.030769231,0.0454983089,0.0271036977,21,100
Market-Adjusted Model,20928,2022-02-24,-0.024053708,0.0328966881,0.0338192201,21,100
Market-Adjusted Model,20929,2022-02-24,-0.037200216,0.0197721446,0.0206727129,21,100
Market-Adjusted Model,20930,2022-02-24,0.0041194645,0.0608489705,0.061992393,21,100
Market-Adjusted Model,20931,2022-02-24,0.0051442769,0.0618474784,0.0630172054,21,100
Market-Adjusted Model,20932,2022-02-24,0.0031293105,0.0598514355,0.061002239,21,100
Market-Adjusted Model,20935,2022-02-24,-0.036684168,0.0199439503,0.0211887602,21,100
Market-Adjusted Model,20936,2022-02-24,-0.035255071,0.021331899,0.0226178574,21,100
Market-Adjusted Model,20937,2022-02-24,-0.059410904,-0.002075245,-0.001537975,21,100
Market-Adjusted Model,20938,2022-02-24,-0.02624714,0.0316806051,0.0316257889,21,100
Market-Adjusted Model,20939,2022-02-24,-0.013566485,0.0434349336,0.044306444,21,100
Market-Adjusted Model,20940,2022-02-24,-0.020230609,0.0374831158,0.0376423198,21,100
Market-Adjusted Model,20943,2022-02-24,-0.050303753,0.0092571878,0.007569175,21,100
Market-Adjusted Model,20944,2022-02-24,-0.079319704,-0.021368824,-0.021446775,21,100
Market-Adjusted Model,20945,2022-02-24,0.0040988671,0.0608003003,0.0619717957,21,100
Market-Adjusted Model,20946,2022-02-24,-0.005040323,0.0516808288,0.0528326059,21,100
Market-Adjusted Model,20947,2022-02-24,0.0010326729,0.0592522344,0.0589056014,21,100
Market-Adjusted Model,20949,2022-02-24,-0.042891653,0.0139875908,0.0149812756,21,100
Market-Adjusted Model,20950,2022-02-24,0.0010288066,0.05773833,0.0589017351,21,100
Market-Adjusted Model,20951,2022-02-24,2.220446E-16,0.0567356029,0.0578729285,21,100
Market-Adjusted Model,20952,2022-02-24,0.0041237113,0.0608363646,0.0619966399,21,100
Market-Adjusted Model,20953,2022-02-24,0.0051546392,0.0618562331,0.0630275677,21,100
Market-Adjusted Model,20954,2022-02-24,0.0020597322,0.0587697875,0.0599326608,21,100
Market-Adjusted Model,20955,2022-02-24,-0.075496416,-0.020809425,-0.017623488,21,100
Market-Adjusted Model,20956,2022-02-24,-0.018274796,0.0386059095,0.0395981328,21,100
Market-Adjusted Model,20957,2022-02-24,-0.039767951,0.0173919677,0.0181049776,21,100
Market-Adjusted Model,20958,2022-02-24,-0.018623025,0.0384030272,0.0392499037,21,100
Market-Adjusted Model,20959,2022-02-24,-0.016964938,0.0400881,0.0409079906,21,100
Market-Adjusted Model,20960,2022-02-24,0.0046272494,0.0613295881,0.0625001779,21,100
Market-Adjusted Model,20961,2022-02-24,-0.089669259,-0.036172963,-0.03179633,21,100
Market-Adjusted Model,20962,2022-02-24,0.0015432099,0.0582522192,0.0594161384,21,100
Market-Adjusted Model,20963,2022-02-24,-0.053837342,0.0033835017,0.004035586,21,100
Market-Adjusted Model,20964,2022-02-24,0.0030895984,0.0597895899,0.0609625269,21,100
Market-Adjusted Model,20965,2022-02-24,0.0023209481,0.0590367444,0.0601938766,21,100
Market-Adjusted Model,20966,2022-02-24,-0.008064516,0.0744380201,0.0498084124,21,100
Market-Adjusted Model,20967,2022-02-24,-0.029453524,0.027180444,0.028419405,21,100
Market-Adjusted Model,20970,2022-02-24,0.0015447992,0.0582686217,0.0594177277,21,100
Market-Adjusted Model,20971,2022-02-24,-0.060149775,-0.003180388,-0.002276847,21,100
Market-Adjusted Model,20972,2022-02-24,-0.220334338,-0.169047327,-0.16246141,21,100
Market-Adjusted Model,20973,2022-02-24,-0.064713771,-0.007755634,-0.006840843,21,100
Market-Adjusted Model,20974,2022-02-24,-0.022243714,0.0343325733,0.0356292148,21,100
Market-Adjusted Model,20975,2022-02-24,-0.521963824,-0.538389526,-0.464090896,21,100
Market-Adjusted Model,20978,2022-02-24,-0.004348336,0.0523465319,0.0535245925,21,100
Market-Adjusted Model,20979,2022-02-24,0.0020304569,0.0587363816,0.0599033854,21,100
Market-Adjusted Model,20980,2022-02-24,0.0035979011,0.0603061039,0.0614708296,21,100
Market-Adjusted Model,20981,2022-02-24,0.0041194645,0.0608272044,0.061992393,21,100
Market-Adjusted Model,20982,2022-02-24,0.0015424165,0.0582517508,0.059415345,21,100
Market-Adjusted Model,20983,2022-02-24,0.0041152263,0.0608223206,0.0619881549,21,100
Market-Adjusted Model,20986,2022-02-24,0.0020554985,0.0587628805,0.059928427,21,100
Market-Adjusted Model,20987,2022-02-24,0.0035989717,0.0603026492,0.0614719002,21,100
Market-Adjusted Model,20988,2022-02-24,0.0030895984,0.0597938207,0.0609625269,21,100
Market-Adjusted Model,20989,2022-02-24,0.0036063885,0.0603071901,0.061479317,21,100
Market-Adjusted Model,20990,2022-02-24,0.0041237113,0.0608462897,0.0619966399,21,100
Market-Adjusted Model,20991,2022-02-24,-0.201938611,-0.137642061,-0.144065682,21,100
Market-Adjusted Model,20994,2022-02-24,0.0041194645,0.0608181459,0.061992393,21,100
Market-Adjusted Model,20995,2022-02-24,0.0030864198,0.0598038518,0.0609593483,21,100
Market-Adjusted Model,20996,2022-02-24,0.5101580135,0.619650131,0.5680309421,21,100
Market-Adjusted Model,20997,2022-02-24,0.0020639835,0.0587978647,0.059936912,21,100
Market-Adjusted Model,20998,2022-02-24,0.4058898848,0.4230742161,0.4637628133,21,100
Market-Adjusted Model,20999,2022-02-24,0.25,0.3004899607,0.3078729285,21,100
Market-Adjusted Model,21000,2022-02-24,0.0020597322,0.0587652892,0.0599326608,21,100
Market-Adjusted Model,21002,2022-02-24,0.003030303,0.0597363982,0.0609032315,21,100
Market-Adjusted Model,21003,2022-02-24,-1.11022E-16,0.0567145028,0.0578729285,21,100
Market-Adjusted Model,21006,2022-02-24,-0.001533742,0.0551969238,0.0563391862,21,100
Market-Adjusted Model,21007,2022-02-24,-0.257286432,-0.194179411,-0.199413504,21,100
Market-Adjusted Model,21008,2022-02-24,0.0022764965,0.0589850398,0.060149425,21,100
Market-Adjusted Model,21009,2022-02-24,0.0020533881,0.0588435296,0.0599263166,21,100
Market-Adjusted Model,21010,2022-02-24,0.001025641,0.0578334964,0.0588985695,21,100
Market-Adjusted Model,21011,2022-02-24,-0.016161616,0.040595509,0.0417113124,21,100
Market-Adjusted Model,21014,2022-02-24,0.0030927835,0.0597981074,0.060965712,21,100
Market-Adjusted Model,21015,2022-02-24,0.0020597322,0.0587724227,0.0599326608,21,100
Market-Adjusted Model,21016,2022-02-24,-0.122194514,-0.052390576,-0.064321585,21,100
Market-Adjusted Model,21017,2022-02-24,-0.046052632,0.020660959,0.0118202969,21,100
Market-Adjusted Model,21018,2022-02-24,0.0009920635,0.0576964926,0.058864992,21,100
Market-Adjusted Model,21019,2022-02-24,0.0061919505,0.0628874224,0.064064879,21,100
Market-Adjusted Model,21020,2022-02-24,-0.222343921,-0.170749056,-0.164470993,21,100
Market-Adjusted Model,21022,2022-02-24,-0.052616883,0.0042283498,0.0052560454,21,100
Market-Adjusted Model,21023,2022-02-24,0.0043056385,0.0610170505,0.0621785671,21,100
Market-Adjusted Model,21024,2022-02-24,0.0030395137,0.0597576806,0.0609124422,21,100
Market-Adjusted Model,21025,2022-02-24,-0.008097166,0.0486279198,0.0497757625,21,100
Market-Adjusted Model,21026,2022-02-24,-0.048923679,0.0451501673,0.0089492495,21,100
Market-Adjusted Model,21027,2022-02-24,0.0701754386,0.1485778305,0.1280483671,21,100
Market-Adjusted Model,21028,2022-02-24,0.0010111223,0.0577589022,0.0588840509,21,100
Market-Adjusted Model,21029,2022-02-24,-0.300917431,-0.276099097,-0.243044503,21,100
Market-Adjusted Model,21030,2022-02-24,-0.116684842,-0.054129052,-0.058811913,21,100
Market-Adjusted Model,21031,2022-02-24,0.003600823,0.0603047667,0.0614737516,21,100
Market-Adjusted Model,21032,2022-02-24,-0.080842391,0.0008063553,-0.022969463,21,100
Market-Adjusted Model,21033,2022-02-24,0.0046367852,0.0613338787,0.0625097137,21,100
Market-Adjusted Model,21034,2022-02-24,0.0020597322,0.0587655796,0.0599326608,21,100
Market-Adjusted Model,21035,2022-02-24,0.0030991736,0.0598034056,0.0609721021,21,100
Market-Adjusted Model,21036,2022-02-24,-0.351020408,-0.316311045,-0.29314748,21,100
Market-Adjusted Model,21037,2022-02-24,-0.042857143,0.0430258875,0.0150157857,21,100
Market-Adjusted Model,21038,2022-02-24,-0.003033367,0.0537055203,0.0548395615,21,100
Market-Adjusted Model,21041,2022-02-24,-0.34591195,-0.35072862,-0.288039021,21,100
Market-Adjusted Model,21042,2022-02-24,-0.722580645,-1.099758096,-0.664707717,21,100
Market-Adjusted Model,21043,2022-02-24,0.0046320124,0.0613259304,0.0625049409,21,100
Market-Adjusted Model,21044,2022-02-24,0.3462282398,0.3707982234,0.4041011684,21,100
Market-Adjusted Model,21045,2022-02-24,-0.009156411,0.0475316361,0.0487165175,21,100
Market-Adjusted Model,21046,2022-02-24,0.0025759918,0.0593110182,0.0604489203,21,100
Market-Adjusted Model,21049,2022-02-24,-2.22045E-16,0.0567087025,0.0578729285,21,100
Market-Adjusted Model,21050,2022-02-24,-0.012158055,0.0445331509,0.0457148738,21,100
Market-Adjusted Model,21051,2022-02-24,0.4585492228,0.4975687829,0.5164221513,21,100
Market-Adjusted Model,21052,2022-02-24,0.004006009,0.060734297,0.0618789375,21,100
Market-Adjusted Model,21053,2022-02-24,0.6948818898,0.6600594404,0.7527548183,21,100
Market-Adjusted Model,21054,2022-02-24,-0.00947,0.0472460123,0.0484029285,21,100
Market-Adjusted Model,21055,2022-02-24,0.0287507297,0.0987093628,0.0866236582,21,100
Market-Adjusted Model,21056,2022-02-24,-0.003033367,0.0536986673,0.0548395615,21,100
Market-Adjusted Model,21057,2022-02-24,-0.003067485,0.0536638124,0.0548054439,21,100
Market-Adjusted Model,21058,2022-02-24,2.220446E-16,0.0567152726,0.0578729285,21,100
Market-Adjusted Model,21059,2022-02-24,0.0051546392,0.0618500707,0.0630275677,21,100
Market-Adjusted Model,21060,2022-02-24,-0.219061166,-0.143333909,-0.161188238,21,100
Market-Adjusted Model,21061,2022-02-24,-0.002030457,0.0546884532,0.0558424717,21,100
Market-Adjusted Model,21062,2022-02-24,-0.176470588,-0.057769895,-0.11859766,21,100
Market-Adjusted Model,21065,2022-02-24,-0.219094247,-0.160754819,-0.161221319,21,100
Market-Adjusted Model,21066,2022-02-24,-0.159624413,-0.09443728,-0.101751485,21,100
Market-Adjusted Model,21067,2022-02-24,0.0010288066,0.0577749008,0.0589017351,21,100
Market-Adjusted Model,21068,2022-02-24,0.0033341566,0.0600498944,0.0612070851,21,100
